"Times","SoundPressure1","OffsetPressure1","SoundPressure2","OffsetPressure2"
0.6387,2.682,-0.005,2.661,0.001
0.6388,2.686,-0.001,2.654,-0.006
0.6389,2.689,0.003,2.664,0.004
0.6390,2.683,-0.004,2.658,-0.002
0.6391,2.682,-0.005,2.652,-0.008
0.6392,2.692,0.005,2.661,0.001
0.6393,2.687,0.000,2.658,-0.002
0.6394,2.692,0.005,2.663,0.002
0.6395,2.689,0.003,2.666,0.006
0.6396,2.687,0.000,2.660,0.000
0.6397,2.692,0.005,2.666,0.006
0.6398,2.687,0.000,2.661,0.001
0.6399,2.691,0.004,2.665,0.005
0.6400,2.694,0.007,2.669,0.009
0.6401,2.698,0.011,2.671,0.011
0.6402,2.691,0.004,2.661,0.001
0.6403,2.688,0.001,2.668,0.007
0.6404,2.687,0.000,2.660,0.000
0.6405,2.691,0.004,2.668,0.007
0.6406,2.686,-0.001,2.661,0.001
0.6407,2.681,-0.006,2.653,-0.007
0.6408,2.688,0.001,2.660,0.000
0.6409,2.683,-0.004,2.660,0.000
0.6410,2.683,-0.004,2.659,-0.001
0.6411,2.688,0.001,2.663,0.002
0.6412,2.683,-0.004,2.653,-0.007
0.6413,2.686,-0.001,2.657,-0.004
0.6414,2.687,0.000,2.657,-0.004
0.6415,2.682,-0.005,2.652,-0.008
0.6416,2.684,-0.002,2.654,-0.006
0.6417,2.681,-0.006,2.653,-0.007
0.6418,2.681,-0.006,2.652,-0.008
0.6419,2.687,0.000,2.654,-0.006
0.6420,2.684,-0.002,2.660,0.000
0.6421,2.692,0.005,2.664,0.004
0.6422,2.693,0.006,2.665,0.005
0.6423,2.686,-0.001,2.658,-0.002
0.6424,2.691,0.004,2.660,0.000
0.6425,2.691,0.004,2.661,0.001
0.6426,2.678,-0.008,2.648,-0.012
0.6427,2.686,-0.001,2.659,-0.001
0.6428,2.686,-0.001,2.666,0.006
0.6429,2.683,-0.004,2.655,-0.005
0.6430,2.688,0.001,2.664,0.004
0.6431,2.683,-0.004,2.664,0.004
0.6432,2.687,0.000,2.660,0.000
0.6433,2.688,0.001,2.664,0.004
0.6434,2.681,-0.006,2.654,-0.006
0.6435,2.688,0.001,2.661,0.001
0.6436,2.688,0.001,2.661,0.001
0.6437,2.684,-0.002,2.655,-0.005
0.6438,2.691,0.004,2.663,0.002
0.6439,2.688,0.001,2.665,0.005
0.6440,2.689,0.003,2.663,0.002
0.6441,2.699,0.012,2.671,0.011
0.6442,2.686,-0.001,2.660,0.000
0.6443,2.686,-0.001,2.655,-0.005
0.6444,2.687,0.000,2.657,-0.004
0.6445,2.677,-0.010,2.653,-0.007
0.6446,2.686,-0.001,2.658,-0.002
0.6447,2.686,-0.001,2.658,-0.002
0.6448,2.678,-0.008,2.648,-0.012
0.6449,2.691,0.004,2.665,0.005
0.6450,2.688,0.001,2.663,0.002
0.6451,2.688,0.001,2.658,-0.002
0.6452,2.688,0.001,2.664,0.004
0.6453,2.684,-0.002,2.658,-0.002
0.6454,2.688,0.001,2.661,0.001
0.6455,2.689,0.003,2.665,0.005
0.6456,2.686,-0.001,2.659,-0.001
0.6457,2.692,0.005,2.665,0.005
0.6458,2.693,0.006,2.668,0.007
0.6459,2.686,-0.001,2.659,-0.001
0.6460,2.698,0.011,2.670,0.010
0.6461,2.695,0.009,2.675,0.015
0.6462,2.693,0.006,2.660,0.000
0.6463,2.691,0.004,2.658,-0.002
0.6464,2.687,0.000,2.660,0.000
0.6465,2.689,0.003,2.658,-0.002
0.6466,2.693,0.006,2.664,0.004
0.6467,2.686,-0.001,2.655,-0.005
0.6468,2.691,0.004,2.659,-0.001
0.6469,2.692,0.005,2.668,0.007
0.6470,2.684,-0.002,2.653,-0.007
0.6471,2.687,0.000,2.663,0.002
0.6472,2.684,-0.002,2.659,-0.001
0.6473,2.684,-0.002,2.654,-0.006
0.6474,2.687,0.000,2.660,0.000
0.6475,2.677,-0.010,2.657,-0.004
0.6476,2.683,-0.004,2.658,-0.002
0.6477,2.687,0.000,2.665,0.005
0.6478,2.678,-0.008,2.652,-0.008
0.6479,2.687,0.000,2.661,0.001
0.6480,2.684,-0.002,2.661,0.001
0.6481,2.684,-0.002,2.658,-0.002
0.6482,2.688,0.001,2.664,0.004
0.6483,2.682,-0.005,2.658,-0.002
0.6484,2.684,-0.002,2.655,-0.005
0.6485,2.688,0.001,2.658,-0.002
0.6486,2.684,-0.002,2.658,-0.002
0.6487,2.689,0.003,2.659,-0.001
0.6488,2.687,0.000,2.661,0.001
0.6489,2.686,-0.001,2.652,-0.008
0.6490,2.688,0.001,2.659,-0.001
0.6491,2.686,-0.001,2.659,-0.001
0.6492,2.681,-0.006,2.653,-0.007
0.6493,2.684,-0.002,2.660,0.000
0.6494,2.681,-0.006,2.659,-0.001
0.6495,2.686,-0.001,2.658,-0.002
0.6496,2.687,0.000,2.660,0.000
0.6497,2.680,-0.007,2.654,-0.006
0.6498,2.684,-0.002,2.657,-0.004
0.6499,2.684,-0.002,2.658,-0.002
0.6500,2.682,-0.005,2.653,-0.007
0.6501,2.695,0.009,2.664,0.004
0.6502,2.684,-0.002,2.655,-0.005
0.6503,2.684,-0.002,2.655,-0.005
0.6504,2.688,0.001,2.657,-0.004
0.6505,2.681,-0.006,2.657,-0.004
0.6506,2.686,-0.001,2.657,-0.004
0.6507,2.689,0.003,2.660,0.000
0.6508,2.682,-0.005,2.655,-0.005
0.6509,2.689,0.003,2.661,0.001
0.6510,2.691,0.004,2.669,0.009
0.6511,2.683,-0.004,2.657,-0.004
0.6512,2.691,0.004,2.658,-0.002
0.6513,2.683,-0.004,2.663,0.002
0.6514,2.687,0.000,2.658,-0.002
0.6515,2.688,0.001,2.666,0.006
0.6516,2.684,-0.002,2.659,-0.001
0.6517,2.687,0.000,2.653,-0.007
0.6518,2.683,-0.004,2.659,-0.001
0.6519,2.680,-0.007,2.655,-0.005
0.6520,2.688,0.001,2.660,0.000
0.6521,2.695,0.009,2.668,0.007
0.6522,2.684,-0.002,2.655,-0.005
0.6523,2.691,0.004,2.660,0.000
0.6524,2.684,-0.002,2.658,-0.002
0.6525,2.682,-0.005,2.653,-0.007
0.6526,2.687,0.000,2.665,0.005
0.6527,2.687,0.000,2.664,0.004
0.6528,2.688,0.001,2.661,0.001
0.6529,2.694,0.007,2.670,0.010
0.6530,2.687,0.000,2.664,0.004
0.6531,2.694,0.007,2.671,0.011
0.6532,2.694,0.007,2.670,0.010
0.6533,2.692,0.005,2.665,0.005
0.6534,2.698,0.011,2.671,0.011
0.6535,2.694,0.007,2.668,0.007
0.6536,2.689,0.003,2.660,0.000
0.6537,2.697,0.010,2.666,0.006
0.6538,2.687,0.000,2.665,0.005
0.6539,2.691,0.004,2.657,-0.004
0.6540,2.694,0.007,2.668,0.007
0.6541,2.694,0.007,2.665,0.005
0.6542,2.689,0.003,2.666,0.006
0.6543,2.692,0.005,2.669,0.009
0.6544,2.681,-0.006,2.659,-0.001
0.6545,2.689,0.003,2.665,0.005
0.6546,2.681,-0.006,2.666,0.006
0.6547,2.684,-0.002,2.653,-0.007
0.6548,2.691,0.004,2.666,0.006
0.6549,2.684,-0.002,2.659,-0.001
0.6550,2.686,-0.001,2.658,-0.002
0.6551,2.683,-0.004,2.658,-0.002
0.6552,2.682,-0.005,2.653,-0.007
0.6553,2.688,0.001,2.663,0.002
0.6554,2.686,-0.001,2.658,-0.002
0.6555,2.686,-0.001,2.653,-0.007
0.6556,2.689,0.003,2.664,0.004
0.6557,2.682,-0.005,2.660,0.000
0.6558,2.683,-0.004,2.649,-0.011
0.6559,2.683,-0.004,2.657,-0.004
0.6560,2.682,-0.005,2.654,-0.006
0.6561,2.692,0.005,2.663,0.002
0.6562,2.687,0.000,2.660,0.000
0.6563,2.676,-0.011,2.647,-0.013
0.6564,2.681,-0.006,2.652,-0.008
0.6565,2.680,-0.007,2.653,-0.007
0.6566,2.676,-0.011,2.646,-0.015
0.6567,2.683,-0.004,2.658,-0.002
0.6568,2.681,-0.006,2.658,-0.002
0.6569,2.687,0.000,2.657,-0.004
0.6570,2.687,0.000,2.657,-0.004
0.6571,2.680,-0.007,2.657,-0.004
0.6572,2.686,-0.001,2.654,-0.006
0.6573,2.686,-0.001,2.664,0.004
0.6574,2.686,-0.001,2.653,-0.007
0.6575,2.691,0.004,2.659,-0.001
0.6576,2.684,-0.002,2.657,-0.004
0.6577,2.681,-0.006,2.651,-0.010
0.6578,2.687,0.000,2.664,0.004
0.6579,2.686,-0.001,2.658,-0.002
0.6580,2.691,0.004,2.660,0.000
0.6581,2.695,0.009,2.671,0.011
0.6582,2.678,-0.008,2.653,-0.007
0.6583,2.684,-0.002,2.655,-0.005
0.6584,2.684,-0.002,2.660,0.000
0.6585,2.682,-0.005,2.655,-0.005
0.6586,2.686,-0.001,2.658,-0.002
0.6587,2.684,-0.002,2.660,0.000
0.6588,2.688,0.001,2.655,-0.005
0.6589,2.692,0.005,2.666,0.006
0.6590,2.687,0.000,2.660,0.000
0.6591,2.688,0.001,2.659,-0.001
0.6592,2.694,0.007,2.670,0.010
0.6593,2.691,0.004,2.670,0.010
0.6594,2.692,0.005,2.663,0.002
0.6595,2.695,0.009,2.668,0.007
0.6596,2.682,-0.005,2.658,-0.002
0.6597,2.692,0.005,2.660,0.000
0.6598,2.687,0.000,2.663,0.002
0.6599,2.687,0.000,2.658,-0.002
0.6600,2.695,0.009,2.666,0.006
0.6601,2.695,0.009,2.670,0.010
0.6602,2.691,0.004,2.660,0.000
0.6603,2.691,0.004,2.668,0.007
0.6604,2.689,0.003,2.661,0.001
0.6605,2.693,0.006,2.659,-0.001
0.6606,2.692,0.005,2.671,0.011
0.6607,2.688,0.001,2.659,-0.001
0.6608,2.688,0.001,2.664,0.004
0.6609,2.686,-0.001,2.665,0.005
0.6610,2.687,0.000,2.653,-0.007
0.6611,2.689,0.003,2.665,0.005
0.6612,2.687,0.000,2.659,-0.001
0.6613,2.688,0.001,2.660,0.000
0.6614,2.692,0.005,2.665,0.005
0.6615,2.686,-0.001,2.658,-0.002
0.6616,2.692,0.005,2.665,0.005
0.6617,2.692,0.005,2.666,0.006
0.6618,2.684,-0.002,2.658,-0.002
0.6619,2.692,0.005,2.666,0.006
0.6620,2.689,0.003,2.669,0.009
0.6621,2.694,0.007,2.666,0.006
0.6622,2.688,0.001,2.665,0.005
0.6623,2.678,-0.008,2.658,-0.002
0.6624,2.682,-0.005,2.654,-0.006
0.6625,2.684,-0.002,2.660,0.000
0.6626,2.682,-0.005,2.653,-0.007
0.6627,2.684,-0.002,2.654,-0.006
0.6628,2.687,0.000,2.658,-0.002
0.6629,2.683,-0.004,2.649,-0.011
0.6630,2.688,0.001,2.655,-0.005
0.6631,2.681,-0.006,2.654,-0.006
0.6632,2.682,-0.005,2.651,-0.010
0.6633,2.686,-0.001,2.666,0.006
0.6634,2.681,-0.006,2.655,-0.005
0.6635,2.691,0.004,2.658,-0.002
0.6636,2.687,0.000,2.664,0.004
0.6637,2.678,-0.008,2.652,-0.008
0.6638,2.686,-0.001,2.659,-0.001
0.6639,2.684,-0.002,2.665,0.005
0.6640,2.686,-0.001,2.657,-0.004
0.6641,2.688,0.001,2.665,0.005
0.6642,2.682,-0.005,2.660,0.000
0.6643,2.687,0.000,2.654,-0.006
0.6644,2.689,0.003,2.670,0.010
0.6645,2.682,-0.005,2.654,-0.006
0.6646,2.689,0.003,2.659,-0.001
0.6647,2.693,0.006,2.665,0.005
0.6648,2.686,-0.001,2.652,-0.008
0.6649,2.692,0.005,2.663,0.002
0.6650,2.689,0.003,2.660,0.000
0.6651,2.682,-0.005,2.654,-0.006
0.6652,2.688,0.001,2.654,-0.006
0.6653,2.681,-0.006,2.653,-0.007
0.6654,2.681,-0.006,2.653,-0.007
0.6655,2.682,-0.005,2.658,-0.002
0.6656,2.676,-0.011,2.654,-0.006
0.6657,2.678,-0.008,2.654,-0.006
0.6658,2.681,-0.006,2.660,0.000
0.6659,2.676,-0.011,2.651,-0.010
0.6660,2.687,0.000,2.670,0.010
0.6661,2.695,0.009,2.674,0.013
0.6662,2.691,0.004,2.666,0.006
0.6663,2.695,0.009,2.670,0.010
0.6664,2.688,0.001,2.666,0.006
0.6665,2.692,0.005,2.666,0.006
0.6666,2.693,0.006,2.666,0.006
0.6667,2.688,0.001,2.658,-0.002
0.6668,2.697,0.010,2.666,0.006
0.6669,2.693,0.006,2.666,0.006
0.6670,2.688,0.001,2.657,-0.004
0.6671,2.691,0.004,2.659,-0.001
0.6672,2.686,-0.001,2.663,0.002
0.6673,2.682,-0.005,2.651,-0.010
0.6674,2.684,-0.002,2.658,-0.002
0.6675,2.683,-0.004,2.660,0.000
0.6676,2.687,0.000,2.654,-0.006
0.6677,2.689,0.003,2.660,0.000
0.6678,2.680,-0.007,2.649,-0.011
0.6679,2.687,0.000,2.658,-0.002
0.6680,2.692,0.005,2.666,0.006
0.6681,2.691,0.004,2.663,0.002
0.6682,2.691,0.004,2.660,0.000
0.6683,2.683,-0.004,2.658,-0.002
0.6684,2.682,-0.005,2.657,-0.004
0.6685,2.688,0.001,2.665,0.005
0.6686,2.682,-0.005,2.660,0.000
0.6687,2.689,0.003,2.664,0.004
0.6688,2.689,0.003,2.666,0.006
0.6689,2.688,0.001,2.658,-0.002
0.6690,2.691,0.004,2.659,-0.001
0.6691,2.692,0.005,2.670,0.010
0.6692,2.686,-0.001,2.657,-0.004
0.6693,2.695,0.009,2.670,0.010
0.6694,2.687,0.000,2.664,0.004
0.6695,2.683,-0.004,2.658,-0.002
0.6696,2.687,0.000,2.666,0.006
0.6697,2.683,-0.004,2.664,0.004
0.6698,2.687,0.000,2.660,0.000
0.6699,2.691,0.004,2.669,0.009
0.6700,2.687,0.000,2.668,0.007
0.6701,2.695,0.009,2.666,0.006
0.6702,2.691,0.004,2.664,0.004
0.6703,2.684,-0.002,2.657,-0.004
0.6704,2.692,0.005,2.659,-0.001
0.6705,2.687,0.000,2.664,0.004
0.6706,2.694,0.007,2.661,0.001
0.6707,2.693,0.006,2.664,0.004
0.6708,2.687,0.000,2.663,0.002
0.6709,2.688,0.001,2.659,-0.001
0.6710,2.692,0.005,2.661,0.001
0.6711,2.683,-0.004,2.654,-0.006
0.6712,2.688,0.001,2.658,-0.002
0.6713,2.687,0.000,2.663,0.002
0.6714,2.683,-0.004,2.653,-0.007
0.6715,2.689,0.003,2.664,0.004
0.6716,2.681,-0.006,2.654,-0.006
0.6717,2.682,-0.005,2.654,-0.006
0.6718,2.686,-0.001,2.657,-0.004
0.6719,2.675,-0.012,2.651,-0.010
0.6720,2.684,-0.002,2.654,-0.006
0.6721,2.688,0.001,2.661,0.001
0.6722,2.682,-0.005,2.651,-0.010
0.6723,2.687,0.000,2.654,-0.006
0.6724,2.680,-0.007,2.657,-0.004
0.6725,2.680,-0.007,2.649,-0.011
0.6726,2.687,0.000,2.658,-0.002
0.6727,2.684,-0.002,2.657,-0.004
0.6728,2.683,-0.004,2.654,-0.006
0.6729,2.689,0.003,2.661,0.001
0.6730,2.681,-0.006,2.652,-0.008
0.6731,2.687,0.000,2.658,-0.002
0.6732,2.687,0.000,2.659,-0.001
0.6733,2.681,-0.006,2.655,-0.005
0.6734,2.687,0.000,2.660,0.000
0.6735,2.686,-0.001,2.661,0.001
0.6736,2.682,-0.005,2.654,-0.006
0.6737,2.687,0.000,2.659,-0.001
0.6738,2.684,-0.002,2.658,-0.002
0.6739,2.684,-0.002,2.654,-0.006
0.6740,2.691,0.004,2.664,0.004
0.6741,2.687,0.000,2.660,0.000
0.6742,2.688,0.001,2.660,0.000
0.6743,2.684,-0.002,2.658,-0.002
0.6744,2.677,-0.010,2.653,-0.007
0.6745,2.687,0.000,2.663,0.002
0.6746,2.687,0.000,2.665,0.005
0.6747,2.681,-0.006,2.658,-0.002
0.6748,2.687,0.000,2.658,-0.002
0.6749,2.681,-0.006,2.659,-0.001
0.6750,2.686,-0.001,2.660,0.000
0.6751,2.691,0.004,2.659,-0.001
0.6752,2.683,-0.004,2.654,-0.006
0.6753,2.692,0.005,2.660,0.000
0.6754,2.693,0.006,2.661,0.001
0.6755,2.687,0.000,2.658,-0.002
0.6756,2.694,0.007,2.659,-0.001
0.6757,2.688,0.001,2.658,-0.002
0.6758,2.687,0.000,2.657,-0.004
0.6759,2.691,0.004,2.665,0.005
0.6760,2.686,-0.001,2.666,0.006
0.6761,2.686,-0.001,2.657,-0.004
0.6762,2.684,-0.002,2.660,0.000
0.6763,2.682,-0.005,2.657,-0.004
0.6764,2.688,0.001,2.658,-0.002
0.6765,2.689,0.003,2.666,0.006
0.6766,2.683,-0.004,2.655,-0.005
0.6767,2.689,0.003,2.666,0.006
0.6768,2.683,-0.004,2.659,-0.001
0.6769,2.684,-0.002,2.658,-0.002
0.6770,2.694,0.007,2.666,0.006
0.6771,2.683,-0.004,2.664,0.004
0.6772,2.688,0.001,2.655,-0.005
0.6773,2.688,0.001,2.666,0.006
0.6774,2.682,-0.005,2.655,-0.005
0.6775,2.687,0.000,2.659,-0.001
0.6776,2.687,0.000,2.660,0.000
0.6777,2.689,0.003,2.658,-0.002
0.6778,2.692,0.005,2.664,0.004
0.6779,2.684,-0.002,2.657,-0.004
0.6780,2.686,-0.001,2.658,-0.002
0.6781,2.694,0.007,2.669,0.009
0.6782,2.681,-0.006,2.657,-0.004
0.6783,2.687,0.000,2.658,-0.002
0.6784,2.688,0.001,2.666,0.006
0.6785,2.684,-0.002,2.655,-0.005
0.6786,2.691,0.004,2.665,0.005
0.6787,2.687,0.000,2.661,0.001
0.6788,2.687,0.000,2.657,-0.004
0.6789,2.688,0.001,2.659,-0.001
0.6790,2.681,-0.006,2.658,-0.002
0.6791,2.684,-0.002,2.657,-0.004
0.6792,2.688,0.001,2.665,0.005
0.6793,2.686,-0.001,2.658,-0.002
0.6794,2.686,-0.001,2.654,-0.006
0.6795,2.688,0.001,2.660,0.000
0.6796,2.687,0.000,2.657,-0.004
0.6797,2.687,0.000,2.658,-0.002
0.6798,2.683,-0.004,2.657,-0.004
0.6799,2.681,-0.006,2.653,-0.007
0.6800,2.689,0.003,2.661,0.001
0.6801,2.687,0.000,2.659,-0.001
0.6802,2.682,-0.005,2.655,-0.005
0.6803,2.691,0.004,2.664,0.004
0.6804,2.682,-0.005,2.658,-0.002
0.6805,2.686,-0.001,2.659,-0.001
0.6806,2.687,0.000,2.664,0.004
0.6807,2.684,-0.002,2.658,-0.002
0.6808,2.693,0.006,2.664,0.004
0.6809,2.689,0.003,2.668,0.007
0.6810,2.691,0.004,2.658,-0.002
0.6811,2.691,0.004,2.668,0.007
0.6812,2.686,-0.001,2.660,0.000
0.6813,2.682,-0.005,2.657,-0.004
0.6814,2.689,0.003,2.665,0.005
0.6815,2.682,-0.005,2.653,-0.007
0.6816,2.687,0.000,2.655,-0.005
0.6817,2.689,0.003,2.665,0.005
0.6818,2.678,-0.008,2.648,-0.012
0.6819,2.687,0.000,2.658,-0.002
0.6820,2.683,-0.004,2.658,-0.002
0.6821,2.688,0.001,2.657,-0.004
0.6822,2.682,-0.005,2.657,-0.004
0.6823,2.677,-0.010,2.654,-0.006
0.6824,2.681,-0.006,2.652,-0.008
0.6825,2.682,-0.005,2.655,-0.005
0.6826,2.678,-0.008,2.652,-0.008
0.6827,2.686,-0.001,2.657,-0.004
0.6828,2.687,0.000,2.663,0.002
0.6829,2.688,0.001,2.659,-0.001
0.6830,2.692,0.005,2.661,0.001
0.6831,2.687,0.000,2.664,0.004
0.6832,2.684,-0.002,2.658,-0.002
0.6833,2.691,0.004,2.665,0.005
0.6834,2.688,0.001,2.665,0.005
0.6835,2.692,0.005,2.661,0.001
0.6836,2.691,0.004,2.666,0.006
0.6837,2.684,-0.002,2.658,-0.002
0.6838,2.691,0.004,2.666,0.006
0.6839,2.688,0.001,2.666,0.006
0.6840,2.689,0.003,2.666,0.006
0.6841,2.700,0.013,2.674,0.013
0.6842,2.687,0.000,2.660,0.000
0.6843,2.688,0.001,2.658,-0.002
0.6844,2.692,0.005,2.664,0.004
0.6845,2.687,0.000,2.660,0.000
0.6846,2.689,0.003,2.659,-0.001
0.6847,2.689,0.003,2.666,0.006
0.6848,2.688,0.001,2.657,-0.004
0.6849,2.687,0.000,2.658,-0.002
0.6850,2.684,-0.002,2.660,0.000
0.6851,2.681,-0.006,2.651,-0.010
0.6852,2.692,0.005,2.666,0.006
0.6853,2.687,0.000,2.664,0.004
0.6854,2.688,0.001,2.658,-0.002
0.6855,2.693,0.006,2.664,0.004
0.6856,2.683,-0.004,2.658,-0.002
0.6857,2.689,0.003,2.659,-0.001
0.6858,2.693,0.006,2.669,0.009
0.6859,2.687,0.000,2.658,-0.002
0.6860,2.691,0.004,2.664,0.004
0.6861,2.692,0.005,2.666,0.006
0.6862,2.686,-0.001,2.659,-0.001
0.6863,2.687,0.000,2.660,0.000
0.6864,2.681,-0.006,2.657,-0.004
0.6865,2.684,-0.002,2.654,-0.006
0.6866,2.691,0.004,2.665,0.005
0.6867,2.683,-0.004,2.657,-0.004
0.6868,2.689,0.003,2.658,-0.002
0.6869,2.688,0.001,2.668,0.007
0.6870,2.684,-0.002,2.658,-0.002
0.6871,2.688,0.001,2.660,0.000
0.6872,2.686,-0.001,2.663,0.002
0.6873,2.682,-0.005,2.654,-0.006
0.6874,2.691,0.004,2.666,0.006
0.6875,2.686,-0.001,2.660,0.000
0.6876,2.686,-0.001,2.657,-0.004
0.6877,2.688,0.001,2.665,0.005
0.6878,2.684,-0.002,2.660,0.000
0.6879,2.686,-0.001,2.659,-0.001
0.6880,2.692,0.005,2.665,0.005
0.6881,2.689,0.003,2.664,0.004
0.6882,2.691,0.004,2.663,0.002
0.6883,2.689,0.003,2.661,0.001
0.6884,2.681,-0.006,2.654,-0.006
0.6885,2.688,0.001,2.660,0.000
0.6886,2.680,-0.007,2.659,-0.001
0.6887,2.686,-0.001,2.658,-0.002
0.6888,2.691,0.004,2.668,0.007
0.6889,2.682,-0.005,2.655,-0.005
0.6890,2.689,0.003,2.664,0.004
0.6891,2.688,0.001,2.661,0.001
0.6892,2.684,-0.002,2.653,-0.007
0.6893,2.687,0.000,2.658,-0.002
0.6894,2.687,0.000,2.661,0.001
0.6895,2.682,-0.005,2.653,-0.007
0.6896,2.688,0.001,2.654,-0.006
0.6897,2.682,-0.005,2.660,0.000
0.6898,2.688,0.001,2.653,-0.007
0.6899,2.688,0.001,2.660,0.000
0.6900,2.684,-0.002,2.655,-0.005
0.6901,2.688,0.001,2.658,-0.002
0.6902,2.688,0.001,2.661,0.001
0.6903,2.678,-0.008,2.651,-0.010
0.6904,2.682,-0.005,2.655,-0.005
0.6905,2.681,-0.006,2.658,-0.002
0.6906,2.680,-0.007,2.653,-0.007
0.6907,2.688,0.001,2.665,0.005
0.6908,2.678,-0.008,2.658,-0.002
0.6909,2.686,-0.001,2.660,0.000
0.6910,2.695,0.009,2.666,0.006
0.6911,2.684,-0.002,2.658,-0.002
0.6912,2.691,0.004,2.659,-0.001
0.6913,2.687,0.000,2.660,0.000
0.6914,2.687,0.000,2.653,-0.007
0.6915,2.688,0.001,2.655,-0.005
0.6916,2.689,0.003,2.658,-0.002
0.6917,2.688,0.001,2.658,-0.002
0.6918,2.694,0.007,2.665,0.005
0.6919,2.687,0.000,2.663,0.002
0.6920,2.695,0.009,2.668,0.007
0.6921,2.698,0.011,2.674,0.013
0.6922,2.687,0.000,2.658,-0.002
0.6923,2.694,0.007,2.668,0.007
0.6924,2.684,-0.002,2.663,0.002
0.6925,2.681,-0.006,2.654,-0.006
0.6926,2.684,-0.002,2.665,0.005
0.6927,2.682,-0.005,2.661,0.001
0.6928,2.681,-0.006,2.654,-0.006
0.6929,2.687,0.000,2.664,0.004
0.6930,2.682,-0.005,2.660,0.000
0.6931,2.688,0.001,2.659,-0.001
0.6932,2.689,0.003,2.668,0.007
0.6933,2.684,-0.002,2.653,-0.007
0.6934,2.684,-0.002,2.654,-0.006
0.6935,2.687,0.000,2.664,0.004
0.6936,2.684,-0.002,2.653,-0.007
0.6937,2.691,0.004,2.666,0.006
0.6938,2.687,0.000,2.659,-0.001
0.6939,2.686,-0.001,2.660,0.000
0.6940,2.692,0.005,2.665,0.005
0.6941,2.688,0.001,2.664,0.004
0.6942,2.688,0.001,2.661,0.001
0.6943,2.691,0.004,2.666,0.006
0.6944,2.684,-0.002,2.657,-0.004
0.6945,2.689,0.003,2.661,0.001
0.6946,2.683,-0.004,2.658,-0.002
0.6947,2.684,-0.002,2.658,-0.002
0.6948,2.692,0.005,2.666,0.006
0.6949,2.687,0.000,2.666,0.006
0.6950,2.684,-0.002,2.657,-0.004
0.6951,2.691,0.004,2.661,0.001
0.6952,2.684,-0.002,2.657,-0.004
0.6953,2.682,-0.005,2.651,-0.010
0.6954,2.688,0.001,2.660,0.000
0.6955,2.683,-0.004,2.653,-0.007
0.6956,2.692,0.005,2.659,-0.001
0.6957,2.686,-0.001,2.658,-0.002
0.6958,2.682,-0.005,2.648,-0.012
0.6959,2.684,-0.002,2.663,0.002
0.6960,2.684,-0.002,2.659,-0.001
0.6961,2.691,0.004,2.660,0.000
0.6962,2.688,0.001,2.660,0.000
0.6963,2.682,-0.005,2.655,-0.005
0.6964,2.684,-0.002,2.658,-0.002
0.6965,2.678,-0.008,2.655,-0.005
0.6966,2.681,-0.006,2.659,-0.001
0.6967,2.686,-0.001,2.664,0.004
0.6968,2.686,-0.001,2.665,0.005
0.6969,2.684,-0.002,2.658,-0.002
0.6970,2.692,0.005,2.668,0.007
0.6971,2.687,0.000,2.661,0.001
0.6972,2.688,0.001,2.661,0.001
0.6973,2.694,0.007,2.669,0.009
0.6974,2.683,-0.004,2.654,-0.006
0.6975,2.687,0.000,2.658,-0.002
0.6976,2.688,0.001,2.657,-0.004
0.6977,2.682,-0.005,2.652,-0.008
0.6978,2.691,0.004,2.657,-0.004
0.6979,2.688,0.001,2.664,0.004
0.6980,2.691,0.004,2.664,0.004
0.6981,2.694,0.007,2.671,0.011
0.6982,2.684,-0.002,2.660,0.000
0.6983,2.681,-0.006,2.653,-0.007
0.6984,2.687,0.000,2.660,0.000
0.6985,2.681,-0.006,2.654,-0.006
0.6986,2.686,-0.001,2.654,-0.006
0.6987,2.691,0.004,2.666,0.006
0.6988,2.683,-0.004,2.654,-0.006
0.6989,2.689,0.003,2.663,0.002
0.6990,2.689,0.003,2.665,0.005
0.6991,2.687,0.000,2.658,-0.002
0.6992,2.692,0.005,2.665,0.005
0.6993,2.687,0.000,2.659,-0.001
0.6994,2.687,0.000,2.660,0.000
0.6995,2.692,0.005,2.666,0.006
0.6996,2.687,0.000,2.660,0.000
0.6997,2.689,0.003,2.661,0.001
0.6998,2.689,0.003,2.665,0.005
0.6999,2.688,0.001,2.660,0.000
0.7000,2.693,0.006,2.668,0.007
0.7001,2.692,0.005,2.670,0.010
0.7002,2.684,-0.002,2.657,-0.004
0.7003,2.687,0.000,2.664,0.004
0.7004,2.680,-0.007,2.661,0.001
0.7005,2.688,0.001,2.660,0.000
0.7006,2.688,0.001,2.666,0.006
0.7007,2.682,-0.005,2.658,-0.002
0.7008,2.692,0.005,2.666,0.006
0.7009,2.692,0.005,2.670,0.010
0.7010,2.692,0.005,2.664,0.004
0.7011,2.697,0.010,2.666,0.006
0.7012,2.688,0.001,2.661,0.001
0.7013,2.686,-0.001,2.657,-0.004
0.7014,2.688,0.001,2.660,0.000
0.7015,2.682,-0.005,2.655,-0.005
0.7016,2.687,0.000,2.653,-0.007
0.7017,2.687,0.000,2.660,0.000
0.7018,2.684,-0.002,2.652,-0.008
0.7019,2.683,-0.004,2.658,-0.002
0.7020,2.686,-0.001,2.660,0.000
0.7021,2.686,-0.001,2.657,-0.004
0.7022,2.692,0.005,2.663,0.002
