Time,Sound Pressure 1,Offset Pressure 1,Sound Pressure 2,Offset Pressure 2
0.000,2.693,0.004584909658,2.666549683,0.004920693695
0.000,2.689,0.0009990942283,2.659301758,-0.00232723111
0.000,2.691,0.002143503408,2.666549683,0.004920693695
0.000,2.687,-0.001442312022,2.662963867,0.001334878265
0.000,2.688,-0.0002216088967,2.662963867,0.001334878265
0.001,2.689,0.0009990942283,2.66418457,0.00255558139
0.001,2.685,-0.003883718272,2.658081055,-3.55E-03
0.001,2.688,-0.0002216088967,2.658081055,-0.003547934235
0.001,2.692,0.003364206533,2.670211792,0.00858280307
0.001,2.687,-0.001442312022,2.658081055,-0.003547934235
0.001,2.689,0.0009990942283,2.656860352,-0.00476863736
0.001,2.687,-0.001442312022,2.662963867,0.001334878265
0.001,2.681,-0.007545827647,2.653198242,-8.43E-03
0.001,2.689,0.0009990942283,2.659301758,-0.00232723111
0.001,2.691,0.002143503408,2.662963867,0.001334878265
0.002,2.682,-0.006325124522,2.655639648,-0.005989340485
0.002,2.687,-0.001442312022,2.658081055,-0.003547934235
0.002,2.687,-0.001442312022,2.662963867,0.001334878265
0.002,2.686,-0.002663015147,2.658081055,-0.003547934235
0.002,2.693,0.004584909658,2.666549683,0.004920693695
0.002,2.686,-0.002663015147,2.665328979,0.00369999057
0.002,2.688,-0.0002216088967,2.659301758,-0.00232723111
0.002,2.692,0.003364206533,2.665328979,0.00369999057
0.002,2.682,-0.006325124522,2.661743164,1.14E-04
0.002,2.687,-0.001442312022,2.654418945,-0.00721004361
0.003,2.689,0.0009990942283,2.660522461,-0.001106527985
0.003,2.682,-0.006325124522,2.654418945,-7.21E-03
0.003,2.685,-0.003883718272,2.653198242,-0.008430746735
0.003,2.687,-0.001442312022,2.658081055,-0.003547934235
0.003,2.687,-0.001442312022,2.658081055,-3.55E-03
0.003,2.693,0.004584909658,2.665328979,0.00369999057
0.003,2.689,0.0009990942283,2.666549683,0.004920693695
0.003,2.683,-0.005104421397,2.653198242,-0.008430746735
0.003,2.687,-0.001442312022,2.656860352,-0.00476863736
0.003,2.691,0.002143503408,2.665328979,0.00369999057
0.004,2.686,-0.002663015147,2.655639648,-5.99E-03
0.004,2.694,0.005805612783,2.66418457,0.00255558139
0.004,2.688,-0.0002216088967,2.662963867,0.001334878265
0.004,2.686,-0.002663015147,2.656860352,-0.00476863736
0.004,2.691,0.002143503408,2.662963867,0.001334878265
0.004,2.688,-0.0002216088967,2.665328979,0.00369999057
0.004,2.689,0.0009990942283,2.662963867,1.33E-03
0.004,2.685,-0.003883718272,2.661743164,0.0001141751399
0.004,2.680,-0.008766530772,2.656860352,-0.00476863736
0.004,2.686,-0.002663015147,2.658081055,-0.003547934235
0.005,2.689,0.0009990942283,2.66418457,0.00255558139
0.005,2.686,-0.002663015147,2.661743164,0.0001141751399
0.005,2.691,0.002143503408,2.660522461,-0.001106527985
0.005,2.692,0.003364206533,2.670211792,0.00858280307
0.005,2.687,-0.001442312022,2.659301758,-0.00232723111
0.005,2.691,0.002143503408,2.660522461,-0.001106527985
0.005,2.691,0.002143503408,2.662963867,0.001334878265
0.005,2.685,-0.003883718272,2.654418945,-0.00721004361
0.005,2.692,0.003364206533,2.665328979,0.00369999057
0.005,2.689,0.0009990942283,2.666549683,0.004920693695
0.006,2.688,-0.0002216088967,2.658081055,-0.003547934235
0.006,2.692,0.003364206533,2.662963867,0.001334878265
