Time,Sound Pressure 1,Offset Pressure 1,Sound Pressure 2,Offset Pressure 2
0.000,2.686,-0.002143849031,2.666549683,4.99E-03
0.000,2.689,0.001518260344,2.662963867,0.001401434563
0.000,2.692,0.003883372648,2.665328979,0.003766546868
0.000,2.682,-0.005805958406,2.654418945,-0.007143487312
0.000,2.686,-0.002143849031,2.660522461,-0.001039971687
0.001,2.687,-0.0009231459062,2.66418457,0.002622137688
0.001,2.686,-0.002143849031,2.655639648,-0.005922784187
0.001,2.692,0.003883372648,2.660522461,-0.001039971687
0.001,2.689,0.001518260344,2.666549683,0.004987249993
0.001,2.687,-0.0009231459062,2.661743164,0.000180731438
0.001,2.692,0.003883372648,2.666549683,0.004987249993
0.001,2.686,-0.002143849031,2.658081055,-3.48E-03
0.001,2.686,-0.002143849031,2.654418945,-0.007143487312
0.001,2.691,0.002662669523,2.66418457,0.002622137688
0.001,2.681,-0.007026661531,2.658081055,-3.48E-03
0.002,2.692,0.003883372648,2.661743164,0.000180731438
0.002,2.691,0.002662669523,2.662963867,0.001401434563
0.002,2.681,-0.007026661531,2.653198242,-8.36E-03
0.002,2.692,0.003883372648,2.659301758,-0.002260674812
0.002,2.689,0.001518260344,2.665328979,0.003766546868
0.002,2.689,0.001518260344,2.662963867,0.001401434563
0.002,2.695,0.007545482023,2.670211792,0.008649359368
0.002,2.688,0.0002975572188,2.66418457,0.002622137688
0.002,2.686,-0.002143849031,2.656860352,-4.70E-03
0.002,2.687,-0.0009231459062,2.665328979,0.003766546868
0.003,2.685,-0.003364552156,2.658081055,-0.003481377937
0.003,2.687,-0.0009231459062,2.656860352,-0.004702081062
0.003,2.689,0.001518260344,2.659301758,-0.002260674812
0.003,2.677,-0.01068877091,2.645874023,-0.01568840919
0.003,2.687,-0.0009231459062,2.659301758,-2.26E-03
0.003,2.687,-0.0009231459062,2.660522461,-0.001039971687
0.003,2.682,-0.005805958406,2.653198242,-0.008364190437
0.003,2.686,-0.002143849031,2.659301758,-0.002260674812
0.003,2.682,-0.005805958406,2.665328979,0.003766546868
0.003,2.683,-0.004585255281,2.659301758,-0.002260674812
0.004,2.688,0.0002975572188,2.66418457,0.002622137688
0.004,2.687,-0.0009231459062,2.659301758,-0.002260674812
0.004,2.686,-0.002143849031,2.654418945,-0.007143487312
0.004,2.692,0.003883372648,2.666549683,0.004987249993
0.004,2.686,-0.002143849031,2.662963867,0.001401434563
0.004,2.694,0.006324778898,2.668991089,0.007428656243
0.004,2.699,0.0112075914,2.672653198,0.01109076562
0.004,2.686,-0.002143849031,2.658081055,-0.003481377937
