Time,Sound Pressure 1,Offset Pressure 1,Sound Pressure 2,Offset Pressure 2
0.000,2.695,0.007901132789,2.670211792,8.93E-03
0.000,2.686,-0.001788198266,2.662963867,0.001680535637
0.000,2.687,-0.0005674951409,2.659301758,-0.001981573738
0.000,2.688,0.0006532079841,2.665328979,0.004045647942
0.000,2.682,-0.005450307641,2.656860352,-0.004422979988
0.001,2.688,0.0006532079841,2.659301758,-0.001981573738
0.001,2.683,-0.004229604516,2.661743164,4.60E-04
0.001,2.682,-0.005450307641,2.655639648,-0.005643683113
0.001,2.688,0.0006532079841,2.656860352,-0.004422979988
0.001,2.681,-0.006671010766,2.653198242,-0.008085089363
0.001,2.681,-0.006671010766,2.64831543,-0.01296790186
0.001,2.686,-0.001788198266,2.656860352,-0.004422979988
0.001,2.683,-0.004229604516,2.655639648,-0.005643683113
0.001,2.687,-0.0005674951409,2.659301758,-0.001981573738
0.001,2.694,0.006680429664,2.666549683,0.005266351067
0.002,2.689,0.001873911109,2.659301758,-0.001981573738
0.002,2.694,0.006680429664,2.666549683,0.005266351067
0.002,2.692,0.004239023414,2.665328979,4.05E-03
0.002,2.685,-0.003008901391,2.654418945,-0.006864386238
0.002,2.692,0.004239023414,2.668991089,0.007707757317
0.002,2.692,0.004239023414,2.666549683,5.27E-03
0.002,2.691,0.003018320289,2.66418457,0.002901238762
0.002,2.691,0.003018320289,2.665328979,0.004045647942
0.002,2.687,-0.0005674951409,2.667770386,6.49E-03
0.002,2.683,-0.004229604516,2.656860352,-0.004422979988
0.003,2.685,-0.003008901391,2.66418457,0.002901238762
0.003,2.682,-0.005450307641,2.659301758,-0.001981573738
0.003,2.686,-0.001788198266,2.656860352,-0.004422979988
0.003,2.687,-0.0005674951409,2.659301758,-0.001981573738
0.003,2.683,-0.004229604516,2.650756836,-1.05E-02
0.003,2.692,0.004239023414,2.659301758,-0.001981573738
0.003,2.687,-0.0005674951409,2.656860352,-0.004422979988
0.003,2.685,-0.003008901391,2.651977539,-0.009305792488
0.003,2.689,0.001873911109,2.660522461,-0.0007608706127
0.003,2.686,-0.001788198266,2.660522461,-0.0007608706127
