"Times","SoundPressure1","OffsetPressure1","SoundPressure2","OffsetPressure2"
0.7477,2.692,0.003,2.663,0.001
0.7478,2.686,-0.003,2.663,0.001
0.7479,2.686,-0.003,2.657,-0.005
0.7480,2.691,0.002,2.663,0.001
0.7481,2.686,-0.003,2.658,-0.004
0.7482,2.681,-0.008,2.651,-0.011
0.7483,2.686,-0.003,2.657,-0.005
0.7484,2.683,-0.005,2.659,-0.002
0.7485,2.691,0.002,2.659,-0.002
0.7486,2.691,0.002,2.665,0.004
0.7487,2.686,-0.003,2.661,-0.001
0.7488,2.688,0.000,2.658,-0.004
0.7489,2.691,0.002,2.664,0.003
0.7490,2.682,-0.006,2.657,-0.005
0.7491,2.687,-0.001,2.659,-0.002
0.7492,2.688,0.000,2.664,0.003
0.7493,2.686,-0.003,2.658,-0.004
0.7494,2.693,0.005,2.667,0.005
0.7495,2.692,0.003,2.667,0.005
0.7496,2.683,-0.005,2.654,-0.007
0.7497,2.687,-0.001,2.659,-0.002
0.7498,2.687,-0.001,2.662,0.000
0.7499,2.688,0.000,2.657,-0.005
0.7500,2.692,0.003,2.665,0.004
0.7501,2.693,0.005,2.669,0.007
0.7502,2.687,-0.001,2.657,-0.005
0.7503,2.691,0.002,2.663,0.001
0.7504,2.683,-0.005,2.657,-0.005
0.7505,2.685,-0.004,2.652,-0.010
0.7506,2.691,0.002,2.663,0.001
0.7507,2.683,-0.005,2.657,-0.005
0.7508,2.687,-0.001,2.657,-0.005
0.7509,2.686,-0.003,2.658,-0.004
0.7510,2.678,-0.010,2.654,-0.007
0.7511,2.686,-0.003,2.658,-0.004
0.7512,2.687,-0.001,2.662,0.000
0.7513,2.681,-0.008,2.654,-0.007
0.7514,2.687,-0.001,2.659,-0.002
0.7515,2.688,0.000,2.665,0.004
0.7516,2.683,-0.005,2.656,-0.006
0.7517,2.691,0.002,2.665,0.004
0.7518,2.686,-0.003,2.664,0.003
0.7519,2.687,-0.001,2.658,-0.004
0.7520,2.695,0.007,2.668,0.006
0.7521,2.692,0.003,2.667,0.005
0.7522,2.687,-0.001,2.658,-0.004
0.7523,2.691,0.002,2.663,0.001
0.7524,2.685,-0.004,2.661,-0.001
0.7525,2.686,-0.003,2.657,-0.005
0.7526,2.692,0.003,2.667,0.005
0.7527,2.688,0.000,2.665,0.004
0.7528,2.687,-0.001,2.657,-0.005
0.7529,2.692,0.003,2.665,0.004
0.7530,2.683,-0.005,2.656,-0.006
0.7531,2.689,0.001,2.659,-0.002
0.7532,2.692,0.003,2.665,0.004
0.7533,2.685,-0.004,2.657,-0.005
0.7534,2.691,0.002,2.659,-0.002
0.7535,2.687,-0.001,2.661,-0.001
0.7536,2.685,-0.004,2.656,-0.006
0.7537,2.694,0.006,2.665,0.004
0.7538,2.692,0.003,2.667,0.005
0.7539,2.688,0.000,2.657,-0.005
0.7540,2.692,0.003,2.665,0.004
0.7541,2.691,0.002,2.668,0.006
0.7542,2.685,-0.004,2.656,-0.006
0.7543,2.691,0.002,2.665,0.004
0.7544,2.682,-0.006,2.657,-0.005
0.7545,2.682,-0.006,2.654,-0.007
0.7546,2.686,-0.003,2.659,-0.002
0.7547,2.681,-0.008,2.659,-0.002
0.7548,2.689,0.001,2.663,0.001
0.7549,2.697,0.008,2.671,0.010
0.7550,2.691,0.002,2.665,0.004
0.7551,2.689,0.001,2.661,-0.001
0.7552,2.689,0.001,2.665,0.004
0.7553,2.683,-0.005,2.657,-0.005
0.7554,2.689,0.001,2.664,0.003
0.7555,2.689,0.001,2.667,0.005
0.7556,2.685,-0.004,2.657,-0.005
0.7557,2.694,0.006,2.667,0.005
0.7558,2.691,0.002,2.667,0.005
0.7559,2.691,0.002,2.661,-0.001
0.7560,2.693,0.005,2.663,0.001
0.7561,2.693,0.005,2.668,0.006
0.7562,2.689,0.001,2.656,-0.006
0.7563,2.689,0.001,2.662,0.000
0.7564,2.688,0.000,2.665,0.004
0.7565,2.687,-0.001,2.657,-0.005
0.7566,2.693,0.005,2.665,0.004
0.7567,2.686,-0.003,2.661,-0.001
0.7568,2.689,0.001,2.659,-0.002
0.7569,2.692,0.003,2.663,0.001
0.7570,2.682,-0.006,2.657,-0.005
0.7571,2.689,0.001,2.663,0.001
0.7572,2.692,0.003,2.667,0.005
0.7573,2.686,-0.003,2.657,-0.005
0.7574,2.693,0.005,2.667,0.005
0.7575,2.689,0.001,2.667,0.005
0.7576,2.686,-0.003,2.658,-0.004
0.7577,2.693,0.005,2.665,0.004
0.7578,2.689,0.001,2.665,0.004
0.7579,2.686,-0.003,2.656,-0.006
0.7580,2.691,0.002,2.664,0.003
0.7581,2.689,0.001,2.665,0.004
0.7582,2.687,-0.001,2.657,-0.005
0.7583,2.691,0.002,2.663,0.001
0.7584,2.683,-0.005,2.659,-0.002
0.7585,2.686,-0.003,2.658,-0.004
0.7586,2.691,0.002,2.667,0.005
0.7587,2.686,-0.003,2.661,-0.001
0.7588,2.686,-0.003,2.657,-0.005
0.7589,2.691,0.002,2.665,0.004
0.7590,2.685,-0.004,2.657,-0.005
0.7591,2.687,-0.001,2.657,-0.005
0.7592,2.691,0.002,2.664,0.003
0.7593,2.681,-0.008,2.652,-0.010
0.7594,2.689,0.001,2.659,-0.002
0.7595,2.689,0.001,2.665,0.004
0.7596,2.689,0.001,2.662,0.000
0.7597,2.693,0.005,2.663,0.001
0.7598,2.689,0.001,2.667,0.005
0.7599,2.691,0.002,2.664,0.003
0.7600,2.695,0.007,2.670,0.009
0.7601,2.694,0.006,2.670,0.009
0.7602,2.686,-0.003,2.654,-0.007
0.7603,2.687,-0.001,2.659,-0.002
0.7604,2.683,-0.005,2.659,-0.002
0.7605,2.687,-0.001,2.657,-0.005
0.7606,2.688,0.000,2.661,-0.001
0.7607,2.683,-0.005,2.659,-0.002
0.7608,2.691,0.002,2.663,0.001
0.7609,2.694,0.006,2.668,0.006
0.7610,2.688,0.000,2.663,0.001
0.7611,2.692,0.003,2.663,0.001
0.7612,2.692,0.003,2.669,0.007
0.7613,2.687,-0.001,2.659,-0.002
0.7614,2.692,0.003,2.665,0.004
0.7615,2.692,0.003,2.668,0.006
0.7616,2.683,-0.005,2.653,-0.008
0.7617,2.691,0.002,2.664,0.003
0.7618,2.691,0.002,2.665,0.004
0.7619,2.687,-0.001,2.657,-0.005
0.7620,2.694,0.006,2.668,0.006
0.7621,2.692,0.003,2.668,0.006
0.7622,2.686,-0.003,2.656,-0.006
0.7623,2.689,0.001,2.659,-0.002
0.7624,2.687,-0.001,2.663,0.001
0.7625,2.687,-0.001,2.656,-0.006
0.7626,2.692,0.003,2.665,0.004
0.7627,2.686,-0.003,2.658,-0.004
0.7628,2.683,-0.005,2.652,-0.010
0.7629,2.689,0.001,2.663,0.001
0.7630,2.682,-0.006,2.657,-0.005
0.7631,2.691,0.002,2.661,-0.001
0.7632,2.691,0.002,2.665,0.004
0.7633,2.683,-0.005,2.656,-0.006
0.7634,2.691,0.002,2.663,0.001
0.7635,2.692,0.003,2.667,0.005
0.7636,2.687,-0.001,2.657,-0.005
0.7637,2.688,0.000,2.662,0.000
0.7638,2.691,0.002,2.668,0.006
0.7639,2.689,0.001,2.661,-0.001
0.7640,2.693,0.005,2.667,0.005
0.7641,2.691,0.002,2.669,0.007
0.7642,2.687,-0.001,2.659,-0.002
0.7643,2.693,0.005,2.669,0.007
0.7644,2.686,-0.003,2.663,0.001
0.7645,2.688,0.000,2.659,-0.002
0.7646,2.693,0.005,2.668,0.006
0.7647,2.685,-0.004,2.659,-0.002
0.7648,2.691,0.002,2.662,0.000
0.7649,2.689,0.001,2.662,0.000
0.7650,2.680,-0.009,2.653,-0.008
0.7651,2.686,-0.003,2.656,-0.006
0.7652,2.691,0.002,2.665,0.004
0.7653,2.686,-0.003,2.657,-0.005
0.7654,2.692,0.003,2.664,0.003
0.7655,2.693,0.005,2.665,0.004
0.7656,2.682,-0.006,2.652,-0.010
0.7657,2.691,0.002,2.664,0.003
0.7658,2.691,0.002,2.664,0.003
0.7659,2.686,-0.003,2.657,-0.005
0.7660,2.693,0.005,2.665,0.004
0.7661,2.697,0.008,2.674,0.012
0.7662,2.692,0.003,2.663,0.001
0.7663,2.693,0.005,2.667,0.005
0.7664,2.686,-0.003,2.663,0.001
0.7665,2.686,-0.003,2.657,-0.005
0.7666,2.691,0.002,2.665,0.004
0.7667,2.686,-0.003,2.661,-0.001
0.7668,2.687,-0.001,2.656,-0.006
0.7669,2.688,0.000,2.661,-0.001
0.7670,2.682,-0.006,2.657,-0.005
0.7671,2.691,0.002,2.665,0.004
0.7672,2.693,0.005,2.669,0.007
0.7673,2.689,0.001,2.664,0.003
0.7674,2.691,0.002,2.662,0.000
0.7675,2.689,0.001,2.664,0.003
0.7676,2.682,-0.006,2.657,-0.005
0.7677,2.687,-0.001,2.662,0.000
0.7678,2.686,-0.003,2.663,0.001
0.7679,2.682,-0.006,2.653,-0.008
0.7680,2.692,0.003,2.665,0.004
0.7681,2.693,0.005,2.668,0.006
0.7682,2.687,-0.001,2.657,-0.005
0.7683,2.691,0.002,2.663,0.001
0.7684,2.686,-0.003,2.661,-0.001
0.7685,2.688,0.000,2.657,-0.005
0.7686,2.692,0.003,2.667,0.005
0.7687,2.686,-0.003,2.661,-0.001
0.7688,2.689,0.001,2.661,-0.001
0.7689,2.694,0.006,2.670,0.009
0.7690,2.689,0.001,2.665,0.004
0.7691,2.689,0.001,2.659,-0.002
0.7692,2.692,0.003,2.667,0.005
0.7693,2.686,-0.003,2.658,-0.004
0.7694,2.692,0.003,2.663,0.001
0.7695,2.691,0.002,2.665,0.004
0.7696,2.686,-0.003,2.656,-0.006
0.7697,2.691,0.002,2.659,-0.002
0.7698,2.687,-0.001,2.664,0.003
0.7699,2.683,-0.005,2.656,-0.006
0.7700,2.688,0.000,2.662,0.000
0.7701,2.691,0.002,2.668,0.006
0.7702,2.683,-0.005,2.653,-0.008
0.7703,2.687,-0.001,2.663,0.001
0.7704,2.686,-0.003,2.662,0.000
0.7705,2.689,0.001,2.659,-0.002
0.7706,2.695,0.007,2.670,0.009
0.7707,2.686,-0.003,2.662,0.000
0.7708,2.689,0.001,2.659,-0.002
0.7709,2.694,0.006,2.667,0.005
0.7710,2.688,0.000,2.662,0.000
0.7711,2.692,0.003,2.661,-0.001
0.7712,2.693,0.005,2.665,0.004
0.7713,2.686,-0.003,2.657,-0.005
0.7714,2.691,0.002,2.659,-0.002
0.7715,2.691,0.002,2.663,0.001
0.7716,2.682,-0.006,2.652,-0.010
0.7717,2.688,0.000,2.659,-0.002
0.7718,2.686,-0.003,2.662,0.000
0.7719,2.681,-0.008,2.652,-0.010
0.7720,2.688,0.000,2.658,-0.004
0.7721,2.687,-0.001,2.662,0.000
0.7722,2.686,-0.003,2.657,-0.005
0.7723,2.695,0.007,2.669,0.007
0.7724,2.689,0.001,2.667,0.005
0.7725,2.688,0.000,2.659,-0.002
0.7726,2.692,0.003,2.667,0.005
0.7727,2.689,0.001,2.665,0.004
0.7728,2.687,-0.001,2.659,-0.002
0.7729,2.691,0.002,2.664,0.003
0.7730,2.682,-0.006,2.658,-0.004
0.7731,2.689,0.001,2.661,-0.001
0.7732,2.692,0.003,2.667,0.005
0.7733,2.686,-0.003,2.662,0.000
0.7734,2.692,0.003,2.665,0.004
0.7735,2.692,0.003,2.667,0.005
0.7736,2.688,0.000,2.659,-0.002
0.7737,2.693,0.005,2.663,0.001
0.7738,2.692,0.003,2.665,0.004
0.7739,2.683,-0.005,2.652,-0.010
0.7740,2.692,0.003,2.664,0.003
0.7741,2.693,0.005,2.665,0.004
0.7742,2.685,-0.004,2.654,-0.007
0.7743,2.689,0.001,2.659,-0.002
0.7744,2.681,-0.008,2.657,-0.005
0.7745,2.688,0.000,2.657,-0.005
0.7746,2.691,0.002,2.665,0.004
0.7747,2.687,-0.001,2.665,0.004
0.7748,2.687,-0.001,2.658,-0.004
0.7749,2.687,-0.001,2.663,0.001
0.7750,2.685,-0.004,2.663,0.001
0.7751,2.687,-0.001,2.658,-0.004
0.7752,2.692,0.003,2.669,0.007
0.7753,2.688,0.000,2.663,0.001
0.7754,2.693,0.005,2.665,0.004
0.7755,2.694,0.006,2.669,0.007
0.7756,2.683,-0.005,2.653,-0.008
0.7757,2.689,0.001,2.662,0.000
0.7758,2.689,0.001,2.665,0.004
0.7759,2.689,0.001,2.657,-0.005
0.7760,2.692,0.003,2.662,0.000
0.7761,2.692,0.003,2.667,0.005
0.7762,2.686,-0.003,2.656,-0.006
0.7763,2.687,-0.001,2.659,-0.002
0.7764,2.683,-0.005,2.659,-0.002
0.7765,2.685,-0.004,2.656,-0.006
0.7766,2.689,0.001,2.664,0.003
0.7767,2.687,-0.001,2.665,0.004
0.7768,2.692,0.003,2.659,-0.002
0.7769,2.693,0.005,2.665,0.004
0.7770,2.687,-0.001,2.659,-0.002
0.7771,2.689,0.001,2.658,-0.004
0.7772,2.692,0.003,2.667,0.005
0.7773,2.687,-0.001,2.662,0.000
0.7774,2.691,0.002,2.662,0.000
0.7775,2.692,0.003,2.667,0.005
0.7776,2.686,-0.003,2.657,-0.005
0.7777,2.691,0.002,2.665,0.004
0.7778,2.688,0.000,2.667,0.005
0.7779,2.686,-0.003,2.658,-0.004
0.7780,2.695,0.007,2.669,0.007
0.7781,2.692,0.003,2.667,0.005
0.7782,2.686,-0.003,2.654,-0.007
0.7783,2.688,0.000,2.656,-0.006
0.7784,2.681,-0.008,2.653,-0.008
0.7785,2.681,-0.008,2.652,-0.010
0.7786,2.683,-0.005,2.662,0.000
0.7787,2.683,-0.005,2.665,0.004
0.7788,2.686,-0.003,2.663,0.001
0.7789,2.692,0.003,2.674,0.012
0.7790,2.686,-0.003,2.671,0.010
0.7791,2.694,0.006,2.393,-0.269
0.7792,2.277,-0.411,1.708,-0.953
0.7793,1.734,-0.955,1.368,-1.294
0.7794,1.424,-1.264,1.488,-1.173
0.7795,1.661,-1.027,1.273,-1.389
0.7796,1.243,-1.446,2.292,-0.370
0.7797,3.332,0.644,2.040,-0.621
0.7798,1.730,-0.958,4.189,1.527
0.7799,4.241,1.552,4.228,1.566
0.7800,4.097,1.409,3.794,1.132
0.7801,4.018,1.330,4.295,1.633
0.7802,4.277,1.589,3.581,0.919
0.7803,3.788,1.100,3.984,1.322
0.7804,3.882,1.193,4.033,1.372
0.7805,4.245,1.557,2.426,-0.236
0.7806,2.872,0.183,2.328,-0.333
0.7807,2.350,-0.338,2.939,0.277
0.7808,3.508,0.819,2.719,0.057
0.7809,2.489,-0.200,2.260,-0.401
0.7810,2.530,-0.158,1.908,-0.754
0.7811,1.935,-0.754,3.040,0.378
0.7812,2.449,-0.240,2.012,-0.649
0.7813,1.886,-0.803,2.298,-0.364
0.7814,1.919,-0.770,2.409,-0.253
0.7815,1.824,-0.865,2.104,-0.558
0.7816,2.525,-0.163,3.009,0.348
0.7817,1.933,-0.755,2.017,-0.644
0.7818,2.187,-0.501,2.466,-0.196
0.7819,2.581,-0.107,2.241,-0.421
0.7820,2.394,-0.294,2.478,-0.184
0.7821,3.065,0.377,2.240,-0.422
0.7822,2.652,-0.037,1.851,-0.811
0.7823,2.692,0.003,1.725,-0.936
0.7824,2.398,-0.291,2.034,-0.627
0.7825,2.647,-0.042,2.356,-0.305
0.7826,2.249,-0.439,2.246,-0.416
0.7827,2.562,-0.127,3.059,0.398
0.7828,2.499,-0.190,2.676,0.015
0.7829,2.370,-0.319,3.157,0.495
0.7830,2.502,-0.186,2.927,0.265
0.7831,2.671,-0.017,2.800,0.139
0.7832,2.573,-0.116,2.797,0.135
0.7833,2.777,0.089,2.915,0.253
0.7834,2.687,-0.001,2.298,-0.364
0.7835,2.607,-0.082,2.489,-0.173
0.7836,2.886,0.198,3.331,0.669
0.7837,2.919,0.231,2.254,-0.407
0.7838,3.380,0.691,2.870,0.208
0.7839,2.640,-0.049,3.084,0.422
0.7840,3.876,1.187,2.681,0.020
0.7841,2.861,0.172,2.505,-0.157
0.7842,2.337,-0.352,2.806,0.145
0.7843,2.847,0.159,2.617,-0.045
0.7844,2.581,-0.107,2.952,0.291
0.7845,3.221,0.532,2.875,0.213
0.7846,1.880,-0.809,2.384,-0.277
0.7847,3.091,0.402,4.013,1.351
0.7848,3.724,1.035,2.580,-0.081
0.7849,2.799,0.110,2.659,-0.002
0.7850,3.633,0.944,3.512,0.850
0.7851,4.042,1.354,4.165,1.503
0.7852,3.967,1.279,2.254,-0.407
0.7853,2.941,0.253,3.886,1.225
0.7854,3.173,0.485,2.553,-0.108
0.7855,2.823,0.135,2.029,-0.632
0.7856,2.410,-0.279,3.058,0.397
0.7857,2.037,-0.652,1.933,-0.728
0.7858,2.333,-0.355,2.384,-0.277
0.7859,2.176,-0.512,2.392,-0.270
0.7860,1.581,-1.108,1.775,-0.886
0.7861,2.024,-0.664,2.894,0.232
0.7862,2.822,0.133,2.631,-0.030
0.7863,1.750,-0.939,2.229,-0.433
0.7864,3.153,0.464,2.222,-0.440
0.7865,3.460,0.772,2.029,-0.632
0.7866,2.879,0.191,2.200,-0.462
0.7867,4.204,1.516,2.438,-0.224
0.7868,3.319,0.631,1.803,-0.858
0.7869,3.481,0.792,1.890,-0.772
0.7870,2.573,-0.116,2.990,0.328
0.7871,2.726,0.037,3.307,0.646
0.7872,2.113,-0.575,3.563,0.901
0.7873,1.955,-0.733,3.929,1.267
0.7874,1.937,-0.751,3.823,1.161
0.7875,2.373,-0.315,4.238,1.576
0.7876,2.186,-0.502,3.441,0.780
0.7877,1.682,-1.007,2.848,0.186
0.7878,1.498,-1.190,2.197,-0.464
0.7879,1.520,-1.169,1.716,-0.946
0.7880,1.789,-0.900,1.786,-0.875
0.7881,1.465,-1.223,1.361,-1.301
0.7882,1.872,-0.816,1.379,-1.283
0.7883,2.156,-0.533,1.367,-1.295
0.7884,2.023,-0.665,1.342,-1.319
0.7885,2.789,0.101,1.179,-1.482
0.7886,2.648,-0.040,1.357,-1.305
0.7887,2.829,0.141,1.376,-1.285
0.7888,2.434,-0.254,1.772,-0.890
0.7889,3.331,0.643,3.245,0.584
0.7890,3.741,1.052,3.070,0.409
0.7891,3.813,1.124,4.132,1.470
0.7892,3.979,1.291,3.378,0.716
0.7893,3.450,0.762,4.165,1.503
0.7894,2.924,0.236,3.590,0.928
0.7895,2.603,-0.085,3.253,0.591
0.7896,2.212,-0.477,3.031,0.370
0.7897,2.609,-0.079,2.491,-0.170
0.7898,2.643,-0.045,2.873,0.212
0.7899,2.782,0.093,3.193,0.532
0.7900,2.909,0.221,2.966,0.304
0.7901,3.979,1.291,3.423,0.761
0.7902,3.730,1.042,3.661,1.000
0.7903,3.842,1.153,4.226,1.564
0.7904,3.854,1.166,4.267,1.605
0.7905,3.467,0.779,4.070,1.408
0.7906,3.999,1.310,4.297,1.636
0.7907,2.997,0.309,3.647,0.985
0.7908,2.900,0.211,2.519,-0.142
0.7909,3.329,0.640,2.646,-0.016
0.7910,2.604,-0.084,2.146,-0.515
0.7911,4.198,1.510,1.699,-0.963
0.7912,3.110,0.422,2.512,-0.149
0.7913,3.318,0.629,1.846,-0.816
0.7914,3.494,0.806,1.949,-0.712
0.7915,1.973,-0.715,1.897,-0.765
0.7916,2.074,-0.614,2.870,0.208
0.7917,1.813,-0.876,2.105,-0.557
0.7918,1.295,-1.393,2.813,0.151
0.7919,1.070,-1.618,1.730,-0.931
0.7920,1.260,-1.429,1.736,-0.925
0.7921,0.998,-1.690,1.549,-1.113
0.7922,1.076,-1.612,1.350,-1.312
0.7923,1.047,-1.641,1.329,-1.333
0.7924,1.188,-1.500,1.030,-1.632
0.7925,1.528,-1.160,1.634,-1.027
0.7926,1.879,-0.810,1.498,-1.164
0.7927,2.894,0.205,1.780,-0.882
0.7928,3.159,0.470,2.494,-0.168
0.7929,3.444,0.756,2.467,-0.195
0.7930,3.773,1.084,2.195,-0.467
0.7931,3.677,0.988,2.522,-0.140
0.7932,3.239,0.550,2.526,-0.136
0.7933,3.779,1.090,3.778,1.116
0.7934,3.391,0.702,3.881,1.220
0.7935,3.309,0.621,4.131,1.469
0.7936,3.151,0.463,4.275,1.614
0.7937,3.314,0.626,4.298,1.637
0.7938,2.511,-0.178,4.280,1.619
0.7939,2.518,-0.170,4.292,1.631
0.7940,2.511,-0.178,4.291,1.630
0.7941,3.460,0.772,2.429,-0.232
0.7942,3.020,0.332,3.340,0.679
0.7943,3.933,1.245,2.532,-0.130
0.7944,4.035,1.347,2.594,-0.068
0.7945,4.000,1.311,2.402,-0.260
0.7946,3.182,0.493,2.279,-0.383
0.7947,2.987,0.299,2.240,-0.422
0.7948,2.682,-0.006,2.206,-0.456
0.7949,2.214,-0.474,2.428,-0.233
0.7950,2.260,-0.428,2.399,-0.263
0.7951,1.875,-0.814,2.725,0.063
0.7952,2.712,0.024,2.529,-0.132
0.7953,1.972,-0.716,1.886,-0.776
0.7954,2.164,-0.524,3.062,0.400
0.7955,1.905,-0.783,2.025,-0.637
0.7956,1.719,-0.969,2.076,-0.586
0.7957,2.324,-0.365,1.969,-0.693
0.7958,2.296,-0.393,1.883,-0.778
0.7959,1.877,-0.811,1.936,-0.726
0.7960,2.703,0.014,1.927,-0.734
0.7961,1.310,-1.379,2.562,-0.100
0.7962,1.415,-1.273,1.488,-1.173
0.7963,1.864,-0.824,1.845,-0.817
0.7964,1.835,-0.854,2.676,0.015
0.7965,2.004,-0.685,2.365,-0.297
0.7966,3.255,0.566,3.064,0.403
0.7967,3.901,1.213,2.679,0.017
0.7968,2.757,0.069,2.855,0.193
0.7969,4.024,1.336,2.117,-0.545
0.7970,3.018,0.329,2.384,-0.277
0.7971,3.422,0.734,2.731,0.069
0.7972,2.861,0.172,2.522,-0.140
0.7973,3.278,0.589,3.922,1.260
0.7974,2.552,-0.136,4.097,1.435
0.7975,2.298,-0.390,3.872,1.210
0.7976,3.014,0.326,3.553,0.891
0.7977,2.244,-0.444,3.850,1.188
0.7978,3.164,0.475,3.158,0.496
0.7979,2.901,0.212,3.379,0.718
0.7980,2.694,0.006,2.246,-0.416
0.7981,3.219,0.531,2.105,-0.557
0.7982,2.612,-0.077,2.276,-0.385
0.7983,2.775,0.086,2.930,0.269
0.7984,4.160,1.472,2.254,-0.407
0.7985,3.418,0.729,2.426,-0.236
0.7986,2.843,0.154,2.027,-0.635
0.7987,3.132,0.443,2.062,-0.599
0.7988,2.094,-0.595,2.110,-0.552
0.7989,2.790,0.102,2.163,-0.498
0.7990,2.003,-0.686,1.959,-0.703
0.7991,1.887,-0.801,2.459,-0.203
0.7992,2.235,-0.454,2.556,-0.106
0.7993,2.567,-0.122,2.962,0.300
0.7994,2.446,-0.242,3.935,1.273
0.7995,2.158,-0.530,3.233,0.572
0.7996,2.322,-0.366,3.577,0.916
0.7997,2.886,0.198,3.478,0.816
0.7998,2.327,-0.361,3.294,0.632
0.7999,3.188,0.499,3.059,0.398
0.8000,2.866,0.177,3.153,0.491
0.8001,2.839,0.150,2.067,-0.595
0.8002,3.794,1.106,1.903,-0.759
0.8003,2.802,0.114,2.759,0.097
0.8004,2.837,0.148,2.459,-0.203
0.8005,3.937,1.248,2.735,0.073
0.8006,3.253,0.565,2.479,-0.182
0.8007,2.411,-0.277,2.766,0.105
0.8008,3.646,0.958,3.332,0.670
0.8009,2.619,-0.070,3.428,0.766
0.8010,3.055,0.367,2.344,-0.317
0.8011,2.868,0.180,3.254,0.592
0.8012,2.288,-0.400,3.073,0.411
0.8013,1.842,-0.846,1.863,-0.799
0.8014,1.674,-1.014,2.791,0.129
0.8015,1.766,-0.923,1.786,-0.875
0.8016,1.768,-0.920,1.893,-0.768
0.8017,1.554,-1.134,1.417,-1.245
0.8018,3.174,0.486,1.917,-0.744
0.8019,2.710,0.022,1.536,-1.126
0.8020,2.328,-0.360,1.981,-0.681
0.8021,3.796,1.107,3.182,0.521
0.8022,2.353,-0.336,2.704,0.043
0.8023,4.106,1.417,2.584,-0.078
0.8024,3.025,0.336,3.959,1.298
0.8025,2.562,-0.127,3.290,0.629
0.8026,2.468,-0.220,2.915,0.253
0.8027,2.218,-0.471,2.736,0.074
0.8028,2.670,-0.018,3.055,0.393
0.8029,2.970,0.282,3.509,0.848
0.8030,3.236,0.548,3.020,0.359
0.8031,3.667,0.978,3.326,0.664
0.8032,2.883,0.194,3.084,0.422
0.8033,3.971,1.282,3.278,0.617
0.8034,3.319,0.631,2.882,0.220
0.8035,3.638,0.949,3.999,1.338
0.8036,2.253,-0.435,2.050,-0.612
0.8037,2.310,-0.378,2.928,0.266
0.8038,2.073,-0.615,3.132,0.471
0.8039,1.988,-0.700,1.915,-0.747
0.8040,1.866,-0.822,2.550,-0.112
0.8041,1.706,-0.983,2.073,-0.588
0.8042,2.037,-0.652,1.971,-0.691
0.8043,1.544,-1.144,1.751,-0.911
0.8044,2.361,-0.327,2.893,0.231
0.8045,2.151,-0.538,2.118,-0.543
0.8046,1.727,-0.962,2.277,-0.384
0.8047,1.933,-0.755,3.249,0.587
0.8048,2.246,-0.443,1.724,-0.937
0.8049,2.122,-0.567,2.612,-0.050
0.8050,2.935,0.247,2.417,-0.244
0.8051,1.661,-1.027,2.112,-0.550
0.8052,3.174,0.486,2.228,-0.434
0.8053,1.554,-1.134,2.594,-0.068
0.8054,2.784,0.096,1.980,-0.682
0.8055,3.103,0.414,1.937,-0.725
0.8056,2.840,0.152,2.175,-0.486
0.8057,3.574,0.886,1.757,-0.905
0.8058,3.764,1.076,2.628,-0.034
0.8059,4.261,1.573,2.778,0.117
0.8060,3.078,0.390,2.788,0.127
0.8061,4.019,1.331,2.813,0.151
0.8062,3.008,0.319,3.373,0.711
0.8063,3.684,0.995,2.851,0.190
0.8064,2.948,0.260,3.610,0.949
0.8065,3.990,1.302,3.861,1.199
0.8066,2.209,-0.479,3.070,0.409
0.8067,2.586,-0.102,4.081,1.419
0.8068,2.031,-0.658,3.846,1.185
0.8069,2.178,-0.511,3.070,0.409
0.8070,2.088,-0.601,2.826,0.164
0.8071,1.772,-0.917,2.423,-0.238
0.8072,1.894,-0.794,2.050,-0.612
0.8073,2.229,-0.460,2.052,-0.609
0.8074,2.646,-0.043,1.823,-0.839
0.8075,3.757,1.068,2.235,-0.427
0.8076,2.948,0.260,1.791,-0.871
0.8077,3.713,1.025,2.730,0.068
0.8078,3.024,0.335,2.523,-0.139
0.8079,3.335,0.646,2.420,-0.242
0.8080,2.051,-0.637,3.028,0.366
0.8081,2.095,-0.593,2.584,-0.078
0.8082,1.730,-0.958,2.343,-0.318
0.8083,2.896,0.208,4.239,1.577
0.8084,2.596,-0.093,2.541,-0.120
0.8085,2.358,-0.331,3.772,1.110
0.8086,2.933,0.244,2.859,0.197
0.8087,2.006,-0.682,2.641,-0.021
0.8088,2.629,-0.060,3.275,0.613
0.8089,2.897,0.209,2.670,0.009
0.8090,2.890,0.202,2.014,-0.648
0.8091,3.421,0.733,2.472,-0.190
0.8092,3.596,0.908,1.774,-0.888
0.8093,3.255,0.566,2.287,-0.374
0.8094,2.948,0.260,1.928,-0.733
0.8095,2.285,-0.404,2.416,-0.246
0.8096,2.441,-0.247,2.748,0.086
0.8097,3.033,0.345,2.657,-0.005
0.8098,1.992,-0.697,2.868,0.207
0.8099,2.624,-0.065,2.757,0.095
0.8100,2.220,-0.468,4.111,1.450
0.8101,2.742,0.053,2.583,-0.079
0.8102,1.804,-0.884,2.817,0.156
0.8103,3.444,0.756,3.648,0.986
0.8104,2.738,0.050,3.000,0.338
0.8105,3.835,1.146,2.803,0.141
0.8106,2.858,0.170,3.222,0.561
0.8107,3.280,0.592,3.024,0.362
0.8108,2.759,0.070,3.058,0.397
0.8109,2.757,0.069,2.515,-0.147
0.8110,1.826,-0.862,2.057,-0.604
0.8111,2.467,-0.221,2.788,0.127
